id,target
11895,black
11896,black
11897,black
11898,black
11899,black
11900,black
11901,black
11902,black
11903,black
11904,black
11905,black
11906,black
11907,black
11908,black
11909,black
11910,black
11911,black
11912,black
11913,black
11914,black
11915,black
11916,black
11917,black
11918,black
11919,black
11920,black
11921,black
11922,black
11923,black
11924,white
11925,black
11926,black
11927,black
11928,black
11929,black
11930,white
11931,white
11932,black
11933,black
11934,black
11935,black
11936,black
11937,black
11938,black
11939,black
11940,black
11941,white
11942,white
11943,white
11944,white
11945,black
11946,black
11947,black
11948,white
11949,white
11950,white
11951,black
11952,black
11953,black
11954,black
11955,black
11956,white
11957,black
11958,black
11959,black
11960,black
11961,black
11962,black
11963,black
11964,black
11965,black
11966,black
11967,black
11968,black
11969,black
11970,black
11971,black
11972,black
11973,black
11974,black
11975,black
11976,black
11977,black
11978,black
11979,black
11980,black
11981,black
11982,black
11983,black
11984,black
11985,black
11986,black
11987,black
11988,black
11989,black
11990,black
11991,black
11992,black
11993,black
11994,black
11995,black
11996,black
11997,black
11998,black
11999,black
12000,white
12001,white
12002,white
12003,white
12004,white
12005,white
12006,black
12007,white
12008,white
12009,white
12010,white
12011,white
12012,black
12013,black
12014,black
12015,white
12016,white
12017,white
12018,black
12019,black
12020,black
12021,black
12022,black
12023,white
12024,black
12025,black
12026,black
12027,black
12028,black
12029,black
12030,black
12031,black
12032,black
12033,black
12034,black
12035,black
12036,black
12037,black
12038,black
12039,black
12040,black
12041,black
12042,black
12043,black
12044,black
12045,black
12046,black
12047,black
12048,black
12049,black
12050,black
12051,black
12052,black
12053,black
12054,black
12055,black
12056,black
12057,black
12058,black
12059,black
12060,white
12061,white
12062,white
12063,white
12064,white
12065,white
12066,white
12067,white
12068,white
12069,white
12070,white
12071,white
12072,white
12073,black
12074,white
12075,white
12076,white
12077,white
12078,white
12079,black
12080,black
12081,black
12082,white
12083,white
12084,white
12085,black
12086,black
12087,black
12088,black
12089,black
12090,white
12091,black
12092,black
12093,black
12094,black
12095,black
12096,black
12097,black
12098,black
12099,black
12100,black
12101,black
12102,black
12103,black
12104,black
12105,black
12106,black
12107,black
12108,black
12109,black
12110,black
12111,black
12112,black
12113,black
12114,black
12115,black
12116,black
12117,black
12118,black
12119,black
12120,white
12121,white
12122,white
12123,white
12124,white
12125,white
12126,black
12127,white
12128,white
12129,white
12130,white
12131,white
12132,black
12133,black
12134,black
12135,white
12136,white
12137,white
12138,black
12139,black
12140,black
12141,black
12142,black
12143,white
12144,black
12145,black
12146,black
12147,black
12148,black
12149,black
12150,black
12151,black
12152,black
12153,black
12154,black
12155,black
12156,black
12157,black
12158,black
12159,black
12160,black
12161,black
12162,black
12163,black
12164,black
12165,black
12166,black
12167,black
12168,black
12169,black
12170,black
12171,black
12172,black
12173,black
12174,black
12175,black
12176,black
12177,black
12178,black
12179,black
12180,black
12181,white
12182,white
12183,white
12184,white
12185,black
12186,black
12187,black
12188,white
12189,white
12190,white
12191,black
12192,black
12193,black
12194,black
12195,black
12196,white
12197,black
12198,black
12199,black
12200,black
12201,black
12202,black
12203,black
12204,black
12205,black
12206,black
12207,black
12208,black
12209,black
12210,black
12211,black
12212,black
12213,black
12214,black
12215,black
12216,black
12217,black
12218,black
12219,black
12220,black
12221,black
12222,black
12223,black
12224,black
12225,black
12226,black
12227,black
12228,black
12229,black
12230,black
12231,black
12232,black
12233,black
12234,black
12235,black
12236,black
12237,black
12238,black
12239,black
12240,black
12241,black
12242,white
12243,white
12244,black
12245,black
12246,black
12247,black
12248,black
12249,white
12250,black
12251,black
12252,black
12253,black
12254,black
12255,black
12256,black
12257,black
12258,black
12259,black
12260,black
12261,black
12262,black
12263,black
12264,black
12265,black
12266,black
12267,black
12268,black
12269,black
12270,black
12271,black
12272,black
12273,black
12274,black
12275,black
12276,black
12277,black
12278,black
12279,black
12280,black
12281,black
12282,black
12283,black
12284,black
12285,black
12286,black
12287,black
12288,black
12289,black
12290,white
12291,black
12292,black
12293,black
12294,black
12295,black
12296,white
12297,black
12298,black
12299,black
12300,black
12301,black
12302,white
12303,white
12304,black
12305,black
12306,black
12307,black
12308,black
12309,white
12310,black
12311,black
12312,black
12313,black
12314,black
12315,black
12316,black
12317,black
12318,black
12319,black
12320,black
12321,black
12322,black
12323,black
12324,black
12325,black
12326,black
12327,black
12328,black
12329,black
12330,black
12331,black
12332,black
12333,black
12334,black
12335,black
12336,black
12337,black
12338,black
12339,black
12340,black
12341,black
12342,black
12343,black
12344,black
12345,black
12346,black
12347,black
12348,black
12349,black
12350,black
12351,black
12352,white
12353,black
12354,black
12355,black
12356,black
12357,black
12358,white
12359,black
12360,black
12361,white
12362,white
12363,white
12364,white
12365,black
12366,black
12367,black
12368,white
12369,white
12370,white
12371,black
12372,black
12373,black
12374,black
12375,black
12376,white
12377,black
12378,black
12379,black
12380,black
12381,black
12382,black
12383,black
12384,black
12385,black
12386,black
12387,black
12388,black
12389,black
12390,black
12391,black
12392,black
12393,black
12394,black
12395,black
12396,black
12397,black
12398,black
12399,black
12400,black
12401,black
12402,black
12403,black
12404,black
12405,black
12406,black
12407,black
12408,black
12409,black
12410,black
12411,black
12412,black
12413,black
12414,black
12415,black
12416,black
12417,black
12418,black
12419,black
12420,white
12421,white
12422,white
12423,white
12424,white
12425,white
12426,black
12427,white
12428,white
12429,white
12430,white
12431,white
12432,black
12433,black
12434,black
12435,white
12436,white
12437,white
12438,black
12439,black
12440,black
12441,black
12442,black
12443,white
12444,black
12445,black
12446,black
12447,black
12448,black
12449,black
12450,black
12451,black
12452,black
12453,black
12454,black
12455,black
12456,black
12457,black
12458,black
12459,black
12460,black
12461,black
12462,black
12463,black
12464,black
12465,black
12466,black
12467,black
12468,black
12469,black
12470,black
12471,black
12472,black
12473,black
12474,black
12475,black
12476,black
12477,black
12478,black
12479,black
12480,white
12481,black
12482,black
12483,black
12484,black
12485,white
12486,black
12487,black
12488,black
12489,black
12490,black
12491,black
12492,draw
12493,white
12494,black
12495,black
12496,black
12497,black
12498,black
12499,white
12500,draw
12501,white
12502,black
12503,black
12504,black
12505,white
12506,draw
12507,white
12508,draw
12509,white
12510,black
12511,white
12512,draw
12513,white
12514,draw
12515,white
12516,draw
12517,white
12518,draw
12519,white
12520,white
12521,white
12522,draw
12523,white
12524,draw
12525,white
12526,white
12527,white
12528,white
12529,white
12530,white
12531,white
12532,white
12533,white
12534,white
12535,white
12536,white
12537,white
12538,white
12539,white
12540,white
12541,white
12542,black
12543,black
12544,black
12545,draw
12546,white
12547,black
12548,black
12549,black
12550,black
12551,black
12552,white
12553,draw
12554,white
12555,black
12556,black
12557,black
12558,white
12559,draw
12560,white
12561,draw
12562,white
12563,black
12564,white
12565,draw
12566,white
12567,draw
12568,white
12569,draw
12570,white
12571,draw
12572,white
12573,draw
12574,white
12575,draw
12576,white
12577,draw
12578,white
12579,white
12580,white
12581,draw
12582,white
12583,draw
12584,white
12585,white
12586,white
12587,white
12588,white
12589,white
12590,white
12591,white
12592,white
12593,white
12594,white
12595,white
12596,white
12597,white
12598,white
12599,white
12600,draw
12601,white
12602,black
12603,black
12604,black
12605,white
12606,draw
12607,white
12608,black
12609,black
12610,black
12611,white
12612,draw
12613,white
12614,draw
12615,white
12616,black
12617,white
12618,draw
12619,white
12620,draw
12621,white
12622,draw
12623,white
12624,draw
12625,white
12626,draw
12627,white
12628,draw
12629,white
12630,draw
12631,white
12632,white
12633,white
12634,draw
12635,white
12636,draw
12637,white
12638,white
12639,white
12640,white
12641,white
12642,draw
12643,white
12644,white
12645,white
12646,white
12647,white
12648,white
12649,white
12650,white
12651,white
12652,white
12653,white
12654,white
12655,white
12656,white
12657,white
12658,white
12659,white
12660,black
12661,black
12662,black
12663,white
12664,draw
12665,white
12666,black
12667,black
12668,black
12669,white
12670,draw
12671,white
12672,draw
12673,white
12674,black
12675,white
12676,draw
12677,white
12678,draw
12679,white
12680,draw
12681,white
12682,draw
12683,white
12684,draw
12685,white
12686,white
12687,white
12688,draw
12689,white
12690,draw
12691,white
12692,draw
12693,white
12694,white
12695,white
12696,draw
12697,white
12698,draw
12699,white
12700,white
12701,white
12702,white
12703,white
12704,draw
12705,white
12706,white
12707,white
12708,white
12709,white
12710,white
12711,white
12712,white
12713,white
12714,white
12715,white
12716,white
12717,white
12718,white
12719,white
12720,black
12721,black
12722,black
12723,white
12724,white
12725,black
12726,black
12727,black
12728,black
12729,black
12730,white
12731,draw
12732,white
12733,black
12734,black
12735,black
12736,white
12737,draw
12738,white
12739,draw
12740,white
12741,black
12742,white
12743,draw
12744,white
12745,draw
12746,white
12747,draw
12748,white
12749,draw
12750,white
12751,draw
12752,white
12753,white
12754,white
12755,draw
12756,white
12757,draw
12758,white
12759,draw
12760,white
12761,white
12762,white
12763,draw
12764,white
12765,draw
12766,white
12767,white
12768,white
12769,white
12770,white
12771,white
12772,white
12773,white
12774,white
12775,white
12776,white
12777,white
12778,white
12779,white
12780,black
12781,black
12782,black
12783,black
12784,white
12785,black
12786,black
12787,black
12788,black
12789,black
12790,black
12791,white
12792,black
12793,black
12794,black
12795,black
12796,black
12797,white
12798,draw
12799,white
12800,black
12801,black
12802,black
12803,white
12804,draw
12805,white
12806,draw
12807,white
12808,black
12809,white
12810,draw
12811,white
12812,draw
12813,white
12814,draw
12815,white
12816,draw
12817,white
12818,draw
12819,white
12820,white
12821,white
12822,draw
12823,white
12824,draw
12825,white
12826,white
12827,white
12828,white
12829,white
12830,white
12831,white
12832,white
12833,white
12834,white
12835,white
12836,white
12837,white
12838,white
12839,white
12840,white
12841,black
12842,black
12843,black
12844,black
12845,black
12846,white
12847,black
12848,black
12849,black
12850,black
12851,black
12852,white
12853,draw
12854,white
12855,black
12856,black
12857,black
12858,white
12859,draw
12860,white
12861,draw
12862,white
12863,black
12864,white
12865,draw
12866,white
12867,draw
12868,white
12869,draw
12870,white
12871,draw
12872,white
12873,white
12874,white
12875,draw
12876,white
12877,draw
12878,white
12879,white
12880,white
12881,white
12882,white
12883,white
12884,white
12885,white
12886,white
12887,white
12888,white
12889,white
12890,white
12891,white
12892,white
12893,white
12894,white
12895,white
12896,white
12897,white
12898,white
12899,white
12900,draw
12901,white
12902,black
12903,black
12904,black
12905,black
12906,white
12907,white
12908,black
12909,black
12910,black
12911,white
12912,draw
12913,white
12914,draw
12915,white
12916,black
12917,white
12918,draw
12919,white
12920,draw
12921,white
12922,draw
12923,white
12924,draw
12925,white
12926,draw
12927,white
12928,draw
12929,white
12930,draw
12931,white
12932,white
12933,white
12934,draw
12935,white
12936,draw
12937,white
12938,white
12939,white
12940,white
12941,white
12942,white
12943,white
12944,white
12945,white
12946,white
12947,white
12948,white
12949,white
12950,white
12951,white
12952,white
12953,white
12954,white
12955,white
12956,white
12957,white
12958,white
12959,white
12960,white
12961,draw
12962,white
12963,black
12964,black
12965,white
12966,draw
12967,white
12968,white
12969,black
12970,white
12971,draw
12972,white
12973,draw
12974,white
12975,draw
12976,white
12977,draw
12978,white
12979,white
12980,white
12981,draw
12982,white
12983,draw
12984,white
